[0.0444, 52.0, 0.7778, 0.3548, 0.1667, 0.6923, 0.2353, 4505857.4436]
[0.0727, 66.0, 0.1746, 0.15, 0.3929, 1.7857, 0.3929, 4043598.4962]
[0.2174, 52.0, 0.5098, 0.6364, 2.2593, 2.2593, 0.3929, 2472783.3835]
[2.7692, 17.0, 0.725, 0.2245, 0.6923, 0.3158, 0.8462, 590844.6617]
[0.7, 2.8889, 7.0, 52.0, 0.75, 0.3333, 0.75, 1011045.6391]
[0.0513, 3.6667, 0.6538, 66.0, 0.1667, 0.6923, 0.2353, 0]
[0.0968, 64.0, 1.1429, 7.0, 0.1667, 0.75, 0.2353, 5761142.9323]
[0.7391, 62.0, 0.7949, 15.5, 0.1667, 0.2353, 0.1667, 4150239.2481]
[0.4259, 15.5, 62.0, 0.1705, 0.6923, 0.3158, 0.8462, 360203.609]
[0.4, 66.0, 0.9189, 0.5741, 0.1053, 0.75, 0.1053, 0]
[0.5588, 62.0, 60.0, 62.0, 0.3, 0.1053, 0.2353, 309900.6767]
[0.7231, 1.4583, 0.9697, 11.6667, 0.5714, 0.75, 0.5714, 1511280.3008]
[0.1702, 54.0, 54.0, 52.0, 0.0769, 0.0769, 0.0769, 1391694.4361]
[0.2133, 52.0, 0.6667, 56.0, 0.3929, 0.5714, 0.3929, 345864.6617]
[0.4783, 64.0, 0.4828, 0.5932, 0.1667, 0.6923, 0.3929, 1198489.0226]
[0.1023, 62.0, 0.1705, 2.2667, 0.6923, 0.2353, 0.6923, 486696.0902]
[0.5273, 1.04, 0.587, 56.0, 0.5714, 0.75, 0.3929, 3244713.0827]
[0.197, 52.0, 0.459, 54.0, 0.1667, 0.1053, 0.5714, 295522.1805]
[0.0222, 8.0, 0.2143, 0.7442, 0.1667, 0.2353, 0.3929, 839613.3083]
[0.381, 64.0, 6.4, 64.0, 0.8462, 0.2353, 0.3929, 1771248.1203]
[0.6842, 1.3333, 0.3412, 0.875, 0.1053, 1.7857, 1.7857, 170763.7594]
[0.1111, 62.0, 66.0, 66.0, 0.1667, 0.6923, 0.2353, 398760.4511]
[0.4444, 66.0, 0.3012, 0.3053, 0.1667, 0.6923, 0.2353, 667556.9173]
[0.0556, 70.0, 0.3019, 2.5, 0.1667, 0.75, 0.3333, 492577.5188]
[0.039, 10.6667, 0.4286, 0.6, 0.1667, 0.6923, 0.2353, 0]
[0.3871, 70.0, 0.2885, 0.7442, 0.75, 2.2593, 0.2, 3562853.2331]
[1.4286, 52.0, 1.8, 8.6667, 0.3158, 0.3158, 0.3158, 252566.6165]
[0.6905, 70.0, 8.0, 70.0, 0.2353, 0.1053, 0.2353, 1155469.0226]
[0.2075, 70.0, 0.2143, 0.4156, 0.1667, 0.6923, 0.2353, 1692566.8421]
[0.0714, 70.0, 2.1875, 17.5, 0.1667, 0.3158, 0.2, 2423310.2256]
